Private HS-grad Never-married Sales White Female <=50K 
Federal-gov Assoc-acdm Married-civ-spouse Exec-managerial White Male <=50K 
Private HS-grad Divorced Craft-repair Black Male <=50K 
Private Some-college Married-civ-spouse Prof-specialty White Male >50K 
Private Bachelors Married-civ-spouse Prof-specialty White Male >50K 
Private 10th Separated Sales White Female <=50K 
Private Some-college Divorced Craft-repair White Male >50K 
Private Prof-school Never-married Prof-specialty White Female >50K 
Private Some-college Never-married Other-service White Female <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Male >50K 
Local-gov Bachelors Married-civ-spouse Protective-serv Black Male >50K 
Private HS-grad Separated Machine-op-inspct White Female <=50K 
Self-emp-inc HS-grad Married-civ-spouse Exec-managerial White Male <=50K 
State-gov Doctorate Never-married Exec-managerial White Female >50K 
Private HS-grad Never-married Exec-managerial White Male <=50K 
Local-gov HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private Doctorate Married-civ-spouse Prof-specialty White Female <=50K 
Private HS-grad Married-spouse-absent Sales Black Female <=50K 
Federal-gov HS-grad Married-civ-spouse Other-service White Male <=50K 
Private HS-grad Never-married Sales White Female <=50K 
Private HS-grad Never-married Craft-repair White Male <=50K 
Self-emp-inc Bachelors Married-civ-spouse Prof-specialty White Male <=50K 
Federal-gov Bachelors Never-married Prof-specialty White Female <=50K 
State-gov Masters Married-civ-spouse Prof-specialty Asian-Pac-Islander Male >50K 
Self-emp-inc HS-grad Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Other-service White Male >50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male <=50K 
Local-gov Some-college Never-married Adm-clerical Black Male <=50K 
State-gov Bachelors Married-civ-spouse Exec-managerial White Female >50K 
Private Bachelors Married-civ-spouse Sales White Male <=50K 
Private 11th Never-married Other-service White Female <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male >50K 
Private Assoc-acdm Never-married Adm-clerical White Male <=50K 
State-gov Doctorate Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Prof-specialty White Male <=50K 
Self-emp-not-inc Some-college Never-married Other-service White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male >50K 
Private 1st-4th Separated Prof-specialty Black Female <=50K 
Private HS-grad Never-married Transport-moving White Male <=50K 
Private Bachelors Never-married Tech-support White Male <=50K 
Private Bachelors Married-civ-spouse Prof-specialty White Female <=50K 
Private Assoc-voc Married-civ-spouse Exec-managerial White Female >50K 
Local-gov Bachelors Married-civ-spouse Prof-specialty White Male <=50K 
Private Bachelors Never-married Craft-repair White Male <=50K 
Private 7th-8th Never-married Machine-op-inspct White Female <=50K 
Private HS-grad Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Other-service Asian-Pac-Islander Female <=50K 
Private HS-grad Divorced Machine-op-inspct White Female <=50K 
Local-gov 11th Married-civ-spouse Transport-moving White Male <=50K 
Private Bachelors Never-married Prof-specialty White Female <=50K 
Private HS-grad Never-married Craft-repair White Male <=50K 
Private HS-grad Never-married Priv-house-serv White Female <=50K 
Private Some-college Never-married Adm-clerical White Male <=50K 
Self-emp-inc Masters Married-civ-spouse Sales White Male >50K 
Private HS-grad Divorced Sales White Female <=50K 
Private 1st-4th Separated Machine-op-inspct White Female <=50K 
State-gov Doctorate Married-civ-spouse Prof-specialty Asian-Pac-Islander Male <=50K 
Private 7th-8th Never-married Machine-op-inspct White Male <=50K 
Private Bachelors Never-married Prof-specialty White Male <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male <=50K 
State-gov Some-college Never-married Other-service Asian-Pac-Islander Male <=50K 
State-gov Assoc-acdm Divorced Protective-serv Black Male <=50K 
State-gov Doctorate Married-civ-spouse Prof-specialty White Male >50K 
Private 7th-8th Divorced Machine-op-inspct Black Female <=50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
State-gov Masters Married-civ-spouse Protective-serv Black Male <=50K 
Private HS-grad Divorced Handlers-cleaners White Male <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Exec-managerial Black Male <=50K 
Private Some-college Never-married Sales White Female <=50K 
Private 10th Married-civ-spouse Craft-repair Black Male <=50K 
Private Assoc-voc Divorced Craft-repair White Female <=50K 
Private Some-college Married-civ-spouse Sales White Female >50K 
Self-emp-not-inc Prof-school Married-civ-spouse Prof-specialty White Male >50K 
Private Some-college Married-civ-spouse Exec-managerial White Male <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Craft-repair White Male >50K 
Local-gov Some-college Married-civ-spouse Protective-serv White Male <=50K 
Private Some-college Married-civ-spouse Craft-repair White Male >50K 
Private 10th Married-civ-spouse Transport-moving White Male >50K 
Private Some-college Married-civ-spouse Machine-op-inspct Black Male <=50K 
Private Some-college Never-married Machine-op-inspct Asian-Pac-Islander Female <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Local-gov Bachelors Divorced Adm-clerical White Female >50K 
State-gov Some-college Married-civ-spouse Other-service White Female <=50K 
Private Bachelors Divorced Adm-clerical White Male <=50K 
Local-gov Some-college Divorced Protective-serv White Male <=50K 
Private HS-grad Divorced Craft-repair White Male >50K 
Private Masters Married-civ-spouse Prof-specialty White Male >50K 
Private Assoc-acdm Married-civ-spouse Adm-clerical White Male <=50K 
Self-emp-inc Some-college Married-civ-spouse Transport-moving White Male >50K 
Local-gov Assoc-acdm Divorced Tech-support Black Male <=50K 
Private 10th Married-civ-spouse Craft-repair White Male <=50K 
Private Bachelors Never-married Adm-clerical White Female <=50K 
Local-gov Masters Married-civ-spouse Prof-specialty White Male >50K 
Private 11th Never-married Handlers-cleaners White Male <=50K 
Private 12th Married-civ-spouse Other-service White Female <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Female >50K 
Private 10th Separated Other-service White Female <=50K 
Private Some-college Never-married Adm-clerical White Male <=50K 
Self-emp-not-inc 11th Never-married Sales White Male <=50K 
Private 7th-8th Never-married Transport-moving White Male <=50K 
Federal-gov Some-college Married-civ-spouse Tech-support White Male >50K 
Self-emp-not-inc Some-college Married-civ-spouse Other-service White Female <=50K 
Private Some-college Married-civ-spouse Transport-moving White Male <=50K 
Private Bachelors Divorced Prof-specialty White Male <=50K 
Self-emp-not-inc Prof-school Married-civ-spouse Prof-specialty White Male >50K 
Private Some-college Married-civ-spouse Protective-serv White Male <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Local-gov HS-grad Never-married Protective-serv Amer-Indian-Eskimo Male <=50K 
Private HS-grad Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Divorced Other-service White Female >50K 
Private Some-college Divorced Other-service White Female <=50K 
Federal-gov HS-grad Married-civ-spouse Tech-support White Male <=50K 
Local-gov Some-college Married-civ-spouse Protective-serv White Male >50K 
Private Some-college Never-married Prof-specialty White Female <=50K 
Private Some-college Never-married Machine-op-inspct White Male <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male >50K 
Private HS-grad Never-married Machine-op-inspct White Male <=50K 
Private Bachelors Never-married Farming-fishing White Male >50K 
Private Some-college Divorced Other-service White Female <=50K 
Private HS-grad Married-civ-spouse Farming-fishing White Female <=50K 
Private Some-college Widowed Adm-clerical White Female <=50K 
Private Bachelors Married-civ-spouse Craft-repair White Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving Black Male <=50K 
Private Assoc-voc Married-civ-spouse Sales White Male <=50K 
Private Some-college Divorced Prof-specialty White Male <=50K 
Private Assoc-acdm Married-civ-spouse Sales White Male >50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Self-emp-not-inc 10th Divorced Craft-repair White Male <=50K 
Private Some-college Never-married Craft-repair White Male <=50K 
Private Masters Never-married Prof-specialty White Male <=50K 
Private Some-college Married-civ-spouse Prof-specialty White Male <=50K 
Local-gov Masters Never-married Prof-specialty White Male <=50K 
Private HS-grad Divorced Other-service White Female <=50K 
Self-emp-inc Some-college Married-civ-spouse Sales White Female <=50K 
Self-emp-not-inc Assoc-acdm Married-civ-spouse Sales White Male <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Male >50K 
Self-emp-inc HS-grad Never-married Other-service Black Male >50K 
Private Assoc-acdm Divorced Adm-clerical White Female <=50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private Some-college Divorced Exec-managerial White Female <=50K 
Private Bachelors Married-civ-spouse Prof-specialty White Male >50K 
Private Some-college Never-married Handlers-cleaners White Male <=50K 
Private Bachelors Never-married Tech-support Black Male <=50K 
Private Some-college Never-married Other-service White Male <=50K 
Self-emp-not-inc Masters Married-civ-spouse Prof-specialty White Male >50K 
Private Some-college Never-married Sales White Female <=50K 
Private Some-college Never-married Handlers-cleaners White Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male >50K 
Private Bachelors Never-married Adm-clerical White Female <=50K 
Self-emp-inc Masters Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Never-married Sales White Female <=50K 
Private Some-college Married-civ-spouse Other-service White Male >50K 
State-gov Bachelors Never-married Adm-clerical White Female <=50K 
Private HS-grad Never-married Adm-clerical White Male <=50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male >50K 
Private 9th Married-civ-spouse Craft-repair White Male <=50K 
Private Assoc-acdm Separated Other-service White Female <=50K 
Self-emp-not-inc Some-college Widowed Farming-fishing White Female <=50K 
Private Some-college Married-civ-spouse Handlers-cleaners White Male <=50K 
Private HS-grad Married-civ-spouse Other-service Black Male <=50K 
Self-emp-not-inc Masters Never-married Prof-specialty White Male <=50K 
Private 10th Never-married Handlers-cleaners White Male <=50K 
Private HS-grad Divorced Tech-support White Female <=50K 
Private Some-college Married-civ-spouse Tech-support White Male >50K 
Local-gov Some-college Married-spouse-absent Adm-clerical White Female <=50K 
Private Bachelors Married-civ-spouse Adm-clerical Black Female <=50K 
Private HS-grad Never-married Other-service Asian-Pac-Islander Male <=50K 
Private Some-college Never-married Adm-clerical Black Female <=50K 
Private 5th-6th Married-civ-spouse Machine-op-inspct White Male >50K 
Local-gov Bachelors Divorced Prof-specialty White Female <=50K 
Local-gov 11th Married-civ-spouse Other-service White Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male >50K 
Private Assoc-acdm Never-married Craft-repair White Male <=50K 
Private Assoc-acdm Never-married Exec-managerial Black Female <=50K 
Private HS-grad Divorced Sales White Female <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private HS-grad Divorced Exec-managerial White Female <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Protective-serv White Male <=50K 
Private HS-grad Never-married Sales White Female <=50K 
Private Some-college Divorced Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Female >50K 
Private 11th Never-married Sales White Female <=50K 
Private Assoc-voc Married-civ-spouse Exec-managerial White Male <=50K 
Private Some-college Divorced Sales White Female <=50K 
Private 11th Married-civ-spouse Machine-op-inspct White Male <=50K 
Private 5th-6th Married-civ-spouse Other-service White Male <=50K 
Private Bachelors Married-civ-spouse Craft-repair White Male >50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Never-married Adm-clerical Black Female <=50K 
Local-gov Masters Married-civ-spouse Adm-clerical White Male >50K 
Federal-gov Bachelors Married-civ-spouse Prof-specialty Asian-Pac-Islander Male <=50K 
Local-gov HS-grad Married-civ-spouse Other-service White Female <=50K 
Local-gov Bachelors Married-civ-spouse Protective-serv White Male >50K 
Private Some-college Never-married Exec-managerial White Male >50K 
Private HS-grad Divorced Priv-house-serv White Female <=50K 
Private Masters Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Other-service White Female <=50K 
Private Some-college Never-married Prof-specialty Asian-Pac-Islander Male <=50K 
Private Assoc-voc Never-married Prof-specialty White Male <=50K 
Private 10th Never-married Other-service White Female <=50K 
Private Bachelors Married-civ-spouse Adm-clerical Black Female <=50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Never-married Other-service White Male <=50K 
Private 12th Married-civ-spouse Handlers-cleaners White Male >50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Divorced Other-service White Female <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Craft-repair White Male <=50K 
Private 10th Married-civ-spouse Sales White Male <=50K 
Private HS-grad Widowed Protective-serv White Male <=50K 
Private HS-grad Separated Other-service White Female <=50K 
Private 9th Never-married Other-service Black Male <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Male <=50K 
Private Masters Married-civ-spouse Prof-specialty White Female >50K 
Local-gov Bachelors Never-married Prof-specialty White Female <=50K 
Private Assoc-voc Married-civ-spouse Machine-op-inspct White Male <=50K 
Local-gov Masters Never-married Prof-specialty White Female <=50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private HS-grad Married-civ-spouse Other-service White Female <=50K 
Private HS-grad Divorced Transport-moving White Male >50K 
Self-emp-not-inc Prof-school Married-civ-spouse Prof-specialty White Male <=50K 
Private Some-college Married-civ-spouse Craft-repair White Male >50K 
State-gov Bachelors Married-spouse-absent Adm-clerical White Male <=50K 
Private HS-grad Divorced Transport-moving White Male <=50K 
Self-emp-inc Bachelors Married-civ-spouse Sales White Male >50K 
Private HS-grad Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Married-civ-spouse Adm-clerical Black Male >50K 
Self-emp-not-inc Some-college Separated Farming-fishing White Male <=50K 
Self-emp-not-inc Bachelors Married-civ-spouse Exec-managerial White Male <=50K 
Private Some-college Separated Other-service White Female <=50K 
Local-gov Doctorate Married-civ-spouse Prof-specialty White Male >50K 
Private 10th Married-civ-spouse Handlers-cleaners White Female <=50K 
Private Assoc-acdm Never-married Adm-clerical Black Female <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Craft-repair Asian-Pac-Islander Male <=50K 
Private HS-grad Separated Adm-clerical White Male <=50K 
Private Some-college Never-married Transport-moving White Male <=50K 
Private HS-grad Divorced Adm-clerical White Female <=50K 
Private HS-grad Never-married Transport-moving Black Male <=50K 
Local-gov Bachelors Married-civ-spouse Prof-specialty White Male >50K 
Private 11th Never-married Handlers-cleaners White Male <=50K 
Private 5th-6th Married-civ-spouse Other-service White Male <=50K 
Federal-gov Bachelors Never-married Prof-specialty White Male <=50K 
Private Doctorate Divorced Sales White Male >50K 
Private Assoc-acdm Divorced Craft-repair White Male <=50K 
Private HS-grad Never-married Adm-clerical Amer-Indian-Eskimo Female <=50K 
Private HS-grad Divorced Craft-repair White Male <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct Amer-Indian-Eskimo Male <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private HS-grad Widowed Machine-op-inspct Black Female <=50K 
Private 11th Widowed Other-service White Female <=50K 
Self-emp-not-inc 10th Married-civ-spouse Craft-repair White Male <=50K 
Private Some-college Married-civ-spouse Farming-fishing White Male <=50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Tech-support Asian-Pac-Islander Male >50K 
Private Some-college Married-civ-spouse Exec-managerial White Female <=50K 
Private Bachelors Married-civ-spouse Prof-specialty White Male >50K 
Local-gov Masters Married-civ-spouse Prof-specialty White Male >50K 
Private HS-grad Never-married Exec-managerial White Male <=50K 
Federal-gov Assoc-acdm Married-civ-spouse Tech-support White Male <=50K 
Private Bachelors Divorced Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male >50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male <=50K 
Private 12th Never-married Sales White Male <=50K 
Self-emp-not-inc Assoc-acdm Married-civ-spouse Protective-serv White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private 11th Never-married Handlers-cleaners White Male <=50K 
Local-gov Masters Divorced Prof-specialty White Female >50K 
Private Some-college Never-married Exec-managerial White Male <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Male <=50K 
Private Some-college Divorced Exec-managerial White Female <=50K 
Private 11th Married-civ-spouse Sales White Female <=50K 
Private HS-grad Never-married Other-service White Male <=50K 
Local-gov HS-grad Never-married Other-service Black Male <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Female >50K 
State-gov Some-college Never-married Exec-managerial White Female <=50K 
Private Bachelors Separated Exec-managerial White Female <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Sales White Male >50K 
Private Masters Married-civ-spouse Exec-managerial White Male >50K 
Self-emp-inc Bachelors Divorced Exec-managerial White Male <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Sales White Male >50K 
Self-emp-inc Prof-school Married-civ-spouse Prof-specialty White Male >50K 
Private Bachelors Married-civ-spouse Sales White Male >50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
Private Some-college Divorced Sales White Female <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male <=50K 
Private HS-grad Never-married Transport-moving Black Male <=50K 
Private Assoc-voc Married-civ-spouse Sales White Male <=50K 
Private 10th Never-married Craft-repair White Male <=50K 
Private Bachelors Never-married Tech-support White Female <=50K 
Private 11th Never-married Other-service White Female <=50K 
Private HS-grad Divorced Farming-fishing White Male <=50K 
Private Bachelors Divorced Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Craft-repair White Male >50K 
Private HS-grad Married-civ-spouse Adm-clerical White Male <=50K 
State-gov Some-college Never-married Adm-clerical White Female <=50K 
Self-emp-not-inc Assoc-voc Married-civ-spouse Prof-specialty White Male <=50K 
Private Some-college Married-civ-spouse Craft-repair White Male <=50K 
Private Assoc-voc Divorced Adm-clerical White Female <=50K 
Private HS-grad Never-married Handlers-cleaners White Male <=50K 
Private HS-grad Separated Machine-op-inspct Black Female <=50K 
Self-emp-not-inc HS-grad Separated Sales White Male <=50K 
Private Some-college Married-civ-spouse Handlers-cleaners Black Male <=50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
Private 11th Never-married Adm-clerical Black Male <=50K 
Private HS-grad Never-married Sales White Male <=50K 
Self-emp-not-inc Bachelors Divorced Prof-specialty White Female <=50K 
Local-gov Bachelors Divorced Prof-specialty White Female <=50K 
Private 7th-8th Married-civ-spouse Machine-op-inspct White Female >50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male >50K 
Private Some-college Married-civ-spouse Sales White Male <=50K 
State-gov Bachelors Divorced Prof-specialty White Female <=50K 
Private 11th Married-civ-spouse Craft-repair White Male <=50K 
Private Some-college Never-married Tech-support White Female <=50K 
Private Some-college Never-married Exec-managerial White Male <=50K 
State-gov Some-college Never-married Prof-specialty Black Female <=50K 
Private HS-grad Married-civ-spouse Other-service White Female <=50K 
Private Masters Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Married-civ-spouse Transport-moving Other Male <=50K 
Private Some-college Never-married Prof-specialty White Male <=50K 
Self-emp-inc HS-grad Divorced Sales White Male <=50K 
Private Bachelors Never-married Sales White Male <=50K 
Local-gov Some-college Divorced Exec-managerial White Female <=50K 
Private HS-grad Married-civ-spouse Transport-moving Asian-Pac-Islander Male <=50K 
Self-emp-not-inc Bachelors Married-civ-spouse Machine-op-inspct Asian-Pac-Islander Female <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male <=50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private Some-college Divorced Machine-op-inspct White Male <=50K 
Private HS-grad Married-civ-spouse Farming-fishing White Male <=50K 
Private 9th Married-civ-spouse Machine-op-inspct White Male <=50K 
Local-gov 12th Married-civ-spouse Other-service White Male >50K 
Private HS-grad Separated Transport-moving White Male <=50K 
Federal-gov HS-grad Divorced Adm-clerical Black Female <=50K 
Private 11th Married-civ-spouse Other-service Black Male <=50K 
Private HS-grad Never-married Exec-managerial White Female <=50K 
Private HS-grad Divorced Other-service White Female <=50K 
Private HS-grad Never-married Adm-clerical White Male <=50K 
Private HS-grad Never-married Machine-op-inspct Black Male <=50K 
Private Masters Married-civ-spouse Exec-managerial White Male >50K 
Private HS-grad Divorced Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Handlers-cleaners White Male <=50K 
Federal-gov Bachelors Married-civ-spouse Adm-clerical White Male >50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private 7th-8th Married-civ-spouse Craft-repair White Male <=50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Adm-clerical White Female <=50K 
Private Prof-school Married-civ-spouse Prof-specialty White Male >50K 
Private 10th Never-married Handlers-cleaners White Male <=50K 
Private HS-grad Never-married Sales Black Female <=50K 
Private Some-college Never-married Exec-managerial White Female <=50K 
Private 9th Married-civ-spouse Craft-repair White Male <=50K 
State-gov Masters Separated Prof-specialty White Female <=50K 
Private 10th Divorced Other-service White Male <=50K 
Private Some-college Divorced Adm-clerical Asian-Pac-Islander Female <=50K 
Local-gov Bachelors Never-married Prof-specialty Black Female <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male >50K 
Private Some-college Never-married Other-service White Female <=50K 
Private 7th-8th Married-civ-spouse Machine-op-inspct White Male <=50K 
Self-emp-inc Some-college Never-married Exec-managerial White Male >50K 
Private HS-grad Widowed Farming-fishing White Female <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Exec-managerial White Male >50K 
Private 9th Married-civ-spouse Other-service White Male <=50K 
Private HS-grad Married-civ-spouse Transport-moving White Male >50K 
Private 11th Married-civ-spouse Craft-repair White Male <=50K 
Private Some-college Never-married Other-service Black Female <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male >50K 
Private Some-college Married-civ-spouse Sales White Male >50K 
Private 11th Married-civ-spouse Sales White Male <=50K 
Federal-gov Some-college Married-civ-spouse Craft-repair White Male <=50K 
Private 11th Never-married Sales Black Female <=50K 
Private HS-grad Divorced Craft-repair White Female <=50K 
Federal-gov Bachelors Married-civ-spouse Prof-specialty White Male <=50K 
Private Assoc-acdm Married-civ-spouse Other-service White Female <=50K 
Private Some-college Separated Sales Amer-Indian-Eskimo Female <=50K 
Self-emp-inc HS-grad Married-civ-spouse Prof-specialty Black Male >50K 
Private HS-grad Separated Other-service White Female <=50K 
Private Bachelors Married-civ-spouse Prof-specialty Other Male <=50K 
Private Some-college Married-civ-spouse Sales White Male <=50K 
Private 12th Never-married Sales White Female <=50K 
Self-emp-not-inc Bachelors Never-married Exec-managerial White Male <=50K 
Private HS-grad Never-married Machine-op-inspct White Male <=50K 
Private Assoc-voc Divorced Adm-clerical Black Female <=50K 
Self-emp-not-inc Masters Divorced Prof-specialty White Female <=50K 
Private 10th Never-married Other-service White Male <=50K 
Private Some-college Married-spouse-absent Handlers-cleaners White Male <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Farming-fishing Asian-Pac-Islander Male <=50K 
Private HS-grad Divorced Tech-support White Female <=50K 
Private Masters Divorced Prof-specialty White Male >50K 
Private HS-grad Married-civ-spouse Exec-managerial White Male <=50K 
Private Bachelors Separated Prof-specialty Asian-Pac-Islander Male >50K 
Private Assoc-acdm Married-civ-spouse Machine-op-inspct White Male >50K 
Private Some-college Married-civ-spouse Craft-repair White Male <=50K 
Private Some-college Married-civ-spouse Craft-repair White Male >50K 
Private HS-grad Never-married Other-service White Female <=50K 
Local-gov Bachelors Married-civ-spouse Protective-serv White Male >50K 
Private Assoc-voc Married-civ-spouse Adm-clerical White Male >50K 
Private Assoc-voc Separated Exec-managerial White Female <=50K 
Self-emp-inc Bachelors Married-civ-spouse Sales White Male >50K 
Private Some-college Married-civ-spouse Other-service Black Male <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Male <=50K 
Private HS-grad Never-married Transport-moving White Male <=50K 
Local-gov HS-grad Never-married Adm-clerical Amer-Indian-Eskimo Male <=50K 
Private Bachelors Never-married Exec-managerial White Male <=50K 
Self-emp-not-inc Bachelors Married-civ-spouse Sales White Male <=50K 
Self-emp-not-inc HS-grad Never-married Farming-fishing White Male <=50K 
Private Doctorate Married-civ-spouse Prof-specialty White Male >50K 
Private Some-college Married-civ-spouse Craft-repair White Male <=50K 
Local-gov Masters Never-married Prof-specialty White Female <=50K 
Self-emp-not-inc HS-grad Never-married Craft-repair White Male <=50K 
Self-emp-inc Some-college Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Divorced Exec-managerial White Female >50K 
Private Some-college Separated Craft-repair White Male >50K 
Private 7th-8th Married-civ-spouse Craft-repair Asian-Pac-Islander Male <=50K 
Federal-gov Some-college Married-civ-spouse Tech-support Asian-Pac-Islander Male >50K 
Private Bachelors Married-civ-spouse Tech-support White Male >50K 
Private HS-grad Married-civ-spouse Machine-op-inspct Other Male <=50K 
Private Masters Married-civ-spouse Exec-managerial White Male >50K 
State-gov HS-grad Married-civ-spouse Protective-serv White Male <=50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Widowed Sales White Female <=50K 
Private 5th-6th Married-civ-spouse Craft-repair White Male <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male <=50K 
Private HS-grad Married-civ-spouse Craft-repair White Male <=50K 
Private Bachelors Divorced Exec-managerial White Female <=50K 
Private Bachelors Never-married Prof-specialty White Male >50K 
Local-gov Bachelors Married-civ-spouse Prof-specialty White Male <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Prof-specialty White Female <=50K 
Private HS-grad Married-civ-spouse Sales White Male <=50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
Local-gov Masters Married-civ-spouse Prof-specialty White Male >50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Female <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Other-service White Male >50K 
Private HS-grad Never-married Adm-clerical White Female <=50K 
Private Some-college Married-civ-spouse Exec-managerial White Male >50K 
Private Some-college Widowed Adm-clerical White Female <=50K 
Private Masters Never-married Prof-specialty White Male <=50K 
Private Bachelors Married-civ-spouse Exec-managerial White Male >50K 
Private 12th Never-married Handlers-cleaners White Male <=50K 
Private Some-college Never-married Prof-specialty Black Male <=50K 
Private HS-grad Divorced Machine-op-inspct White Male <=50K 
Private Some-college Married-civ-spouse Sales White Male <=50K 
Private Some-college Never-married Handlers-cleaners White Male <=50K 
Self-emp-not-inc Some-college Married-civ-spouse Exec-managerial White Male <=50K 
Private 12th Never-married Adm-clerical White Female <=50K 
Private 1st-4th Widowed Prof-specialty White Female <=50K 
Private HS-grad Married-civ-spouse Handlers-cleaners White Male <=50K 
Private Prof-school Separated Tech-support White Male >50K 
Private Some-college Married-civ-spouse Tech-support White Female >50K 
Private Some-college Never-married Other-service White Male <=50K 
Self-emp-not-inc HS-grad Married-civ-spouse Sales White Male <=50K 
Private HS-grad Married-civ-spouse Other-service Black Male <=50K 
Self-emp-not-inc Some-college Widowed Craft-repair White Female <=50K 
Private Some-college Never-married Other-service Black Male <=50K 
Private 1st-4th Married-civ-spouse Craft-repair White Male <=50K 
Private 7th-8th Never-married Other-service White Male >50K 
Private 9th Married-civ-spouse Other-service White Male <=50K 
Private HS-grad Never-married Other-service White Male <=50K 
Private Some-college Never-married Adm-clerical White Female <=50K 
Private HS-grad Married-civ-spouse Machine-op-inspct White Male >50K 
Private Some-college Never-married Craft-repair White Male <=50K 
Private Some-college Divorced Priv-house-serv White Female <=50K 
Local-gov Bachelors Divorced Exec-managerial White Female <=50K 
Self-emp-not-inc 9th Married-civ-spouse Adm-clerical White Male <=50K 
Private Bachelors Never-married Tech-support White Male <=50K 
